date,day,day_suffix,day_of_week,day_of_year,week_of_year,week_of_month,month,month_name,quarter,quarter_name,year
19010318,18,Mon,1,18,11,6,03,March,1,Q1,1901
19010319,19,Tue,2,19,11,7,03,March,1,Q1,1901
19010320,20,Wed,3,20,11,7,03,March,1,Q1,1901
19010321,21,Thu,4,21,11,7,03,March,1,Q1,1901
19010322,22,Fri,5,22,11,8,03,March,1,Q1,1901
19010323,23,Sat,6,23,11,8,03,March,1,Q1,1901
19010324,24,Sun,0,24,11,8,03,March,1,Q1,1901
19010325,25,Mon,1,25,12,9,03,March,1,Q1,1901
19010326,26,Tue,2,26,12,9,03,March,1,Q1,1901
19010327,27,Wed,3,27,12,9,03,March,1,Q1,1901
19010328,28,Thu,4,28,12,10,03,March,1,Q1,1901
19010329,29,Fri,5,29,12,10,03,March,1,Q1,1901
19010330,30,Sat,6,30,12,10,03,March,1,Q1,1901
19010331,31,Sun,0,31,12,11,03,March,1,Q1,1901
19010401,01,Mon,1,1,13,1,04,April,2,Q2,1901
19010402,02,Tue,2,2,13,1,04,April,2,Q2,1901
19010403,03,Wed,3,3,13,1,04,April,2,Q2,1901
19010404,04,Thu,4,4,13,2,04,April,2,Q2,1901
19010405,05,Fri,5,5,13,2,04,April,2,Q2,1901
19010406,06,Sat,6,6,13,2,04,April,2,Q2,1901
19010407,07,Sun,0,7,13,3,04,April,2,Q2,1901
19010408,08,Mon,1,8,14,3,04,April,2,Q2,1901
19010409,09,Tue,2,9,14,3,04,April,2,Q2,1901
19010410,10,Wed,3,10,14,4,04,April,2,Q2,1901
19010411,11,Thu,4,11,14,4,04,April,2,Q2,1901
19010412,12,Fri,5,12,14,4,04,April,2,Q2,1901
19010413,13,Sat,6,13,14,5,04,April,2,Q2,1901
19010414,14,Sun,0,14,14,5,04,April,2,Q2,1901
19010415,15,Mon,1,15,15,5,04,April,2,Q2,1901
19010416,16,Tue,2,16,15,6,04,April,2,Q2,1901
19010417,17,Wed,3,17,15,6,04,April,2,Q2,1901
19010418,18,Thu,4,18,15,6,04,April,2,Q2,1901
19010419,19,Fri,5,19,15,7,04,April,2,Q2,1901
19010420,20,Sat,6,20,15,7,04,April,2,Q2,1901
19010421,21,Sun,0,21,15,7,04,April,2,Q2,1901
19010422,22,Mon,1,22,16,8,04,April,2,Q2,1901
19010423,23,Tue,2,23,16,8,04,April,2,Q2,1901
19010424,24,Wed,3,24,16,8,04,April,2,Q2,1901
19010425,25,Thu,4,25,16,9,04,April,2,Q2,1901
19010426,26,Fri,5,26,16,9,04,April,2,Q2,1901
19010427,27,Sat,6,27,16,9,04,April,2,Q2,1901
19010428,28,Sun,0,28,16,10,04,April,2,Q2,1901
19010429,29,Mon,1,29,17,10,04,April,2,Q2,1901
19010430,30,Tue,2,30,17,10,04,April,2,Q2,1901
19010501,01,Wed,3,1,17,1,05,May,2,Q2,1901
19010502,02,Thu,4,2,17,1,05,May,2,Q2,1901
19010503,03,Fri,5,3,17,1,05,May,2,Q2,1901
19010504,04,Sat,6,4,17,2,05,May,2,Q2,1901
19010505,05,Sun,0,5,17,2,05,May,2,Q2,1901
19010506,06,Mon,1,6,18,2,05,May,2,Q2,1901
19010507,07,Tue,2,7,18,3,05,May,2,Q2,1901
19010508,08,Wed,3,8,18,3,05,May,2,Q2,1901
19010509,09,Thu,4,9,18,3,05,May,2,Q2,1901
19010510,10,Fri,5,10,18,4,05,May,2,Q2,1901
19010511,11,Sat,6,11,18,4,05,May,2,Q2,1901
19010512,12,Sun,0,12,18,4,05,May,2,Q2,1901
19010513,13,Mon,1,13,19,5,05,May,2,Q2,1901
19010514,14,Tue,2,14,19,5,05,May,2,Q2,1901
19010515,15,Wed,3,15,19,5,05,May,2,Q2,1901
19010516,16,Thu,4,16,19,6,05,May,2,Q2,1901
19010517,17,Fri,5,17,19,6,05,May,2,Q2,1901
19010518,18,Sat,6,18,19,6,05,May,2,Q2,1901
19010519,19,Sun,0,19,19,7,05,May,2,Q2,1901
19010520,20,Mon,1,20,20,7,05,May,2,Q2,1901
19010521,21,Tue,2,21,20,7,05,May,2,Q2,1901
19010522,22,Wed,3,22,20,8,05,May,2,Q2,1901
19010523,23,Thu,4,23,20,8,05,May,2,Q2,1901
19010524,24,Fri,5,24,20,8,05,May,2,Q2,1901
19010525,25,Sat,6,25,20,9,05,May,2,Q2,1901
19010526,26,Sun,0,26,20,9,05,May,2,Q2,1901
19010527,27,Mon,1,27,21,9,05,May,2,Q2,1901
19010528,28,Tue,2,28,21,10,05,May,2,Q2,1901
19010529,29,Wed,3,29,21,10,05,May,2,Q2,1901
19010530,30,Thu,4,30,21,10,05,May,2,Q2,1901
19010531,31,Fri,5,31,21,11,05,May,2,Q2,1901
19010601,01,Sat,6,1,21,1,06,June,2,Q2,1901
19010602,02,Sun,0,2,21,1,06,June,2,Q2,1901
19010603,03,Mon,1,3,22,1,06,June,2,Q2,1901
19010604,04,Tue,2,4,22,2,06,June,2,Q2,1901
19010605,05,Wed,3,5,22,2,06,June,2,Q2,1901
19010606,06,Thu,4,6,22,2,06,June,2,Q2,1901
19010607,07,Fri,5,7,22,3,06,June,2,Q2,1901
19010608,08,Sat,6,8,22,3,06,June,2,Q2,1901
19010609,09,Sun,0,9,22,3,06,June,2,Q2,1901
19010610,10,Mon,1,10,23,4,06,June,2,Q2,1901
19010611,11,Tue,2,11,23,4,06,June,2,Q2,1901
19010612,12,Wed,3,12,23,4,06,June,2,Q2,1901
19010613,13,Thu,4,13,23,5,06,June,2,Q2,1901
19010614,14,Fri,5,14,23,5,06,June,2,Q2,1901
19010615,15,Sat,6,15,23,5,06,June,2,Q2,1901
19010616,16,Sun,0,16,23,6,06,June,2,Q2,1901
19010617,17,Mon,1,17,24,6,06,June,2,Q2,1901
19010618,18,Tue,2,18,24,6,06,June,2,Q2,1901
19010619,19,Wed,3,19,24,7,06,June,2,Q2,1901
19010620,20,Thu,4,20,24,7,06,June,2,Q2,1901
19010621,21,Fri,5,21,24,7,06,June,2,Q2,1901
19010622,22,Sat,6,22,24,8,06,June,2,Q2,1901
19010623,23,Sun,0,23,24,8,06,June,2,Q2,1901
19010624,24,Mon,1,24,25,8,06,June,2,Q2,1901
19010625,25,Tue,2,25,25,9,06,June,2,Q2,1901
19010626,26,Wed,3,26,25,9,06,June,2,Q2,1901
19010627,27,Thu,4,27,25,9,06,June,2,Q2,1901
19010628,28,Fri,5,28,25,10,06,June,2,Q2,1901
19010629,29,Sat,6,29,25,10,06,June,2,Q2,1901
19010630,30,Sun,0,30,25,10,06,June,2,Q2,1901
19010701,01,Mon,1,1,26,1,07,July,3,Q3,1901
19010702,02,Tue,2,2,26,1,07,July,3,Q3,1901
19010703,03,Wed,3,3,26,1,07,July,3,Q3,1901
19010704,04,Thu,4,4,26,2,07,July,3,Q3,1901
19010705,05,Fri,5,5,26,2,07,July,3,Q3,1901
19010706,06,Sat,6,6,26,2,07,July,3,Q3,1901
19010707,07,Sun,0,7,26,3,07,July,3,Q3,1901
19010708,08,Mon,1,8,27,3,07,July,3,Q3,1901
19010709,09,Tue,2,9,27,3,07,July,3,Q3,1901
19010710,10,Wed,3,10,27,4,07,July,3,Q3,1901
19010711,11,Thu,4,11,27,4,07,July,3,Q3,1901
19010712,12,Fri,5,12,27,4,07,July,3,Q3,1901
19010713,13,Sat,6,13,27,5,07,July,3,Q3,1901
19010714,14,Sun,0,14,27,5,07,July,3,Q3,1901
19010715,15,Mon,1,15,28,5,07,July,3,Q3,1901
19010716,16,Tue,2,16,28,6,07,July,3,Q3,1901
19010717,17,Wed,3,17,28,6,07,July,3,Q3,1901
19010718,18,Thu,4,18,28,6,07,July,3,Q3,1901
19010719,19,Fri,5,19,28,7,07,July,3,Q3,1901
19010720,20,Sat,6,20,28,7,07,July,3,Q3,1901
19010721,21,Sun,0,21,28,7,07,July,3,Q3,1901
19010722,22,Mon,1,22,29,8,07,July,3,Q3,1901
19010723,23,Tue,2,23,29,8,07,July,3,Q3,1901
19010724,24,Wed,3,24,29,8,07,July,3,Q3,1901
19010725,25,Thu,4,25,29,9,07,July,3,Q3,1901
19010726,26,Fri,5,26,29,9,07,July,3,Q3,1901
19010727,27,Sat,6,27,29,9,07,July,3,Q3,1901
19010728,28,Sun,0,28,29,10,07,July,3,Q3,1901
19010729,29,Mon,1,29,30,10,07,July,3,Q3,1901
19010730,30,Tue,2,30,30,10,07,July,3,Q3,1901
19010731,31,Wed,3,31,30,11,07,July,3,Q3,1901
19010801,01,Thu,4,1,30,1,08,August,3,Q3,1901
19010802,02,Fri,5,2,30,1,08,August,3,Q3,1901
19010803,03,Sat,6,3,30,1,08,August,3,Q3,1901
19010804,04,Sun,0,4,30,2,08,August,3,Q3,1901
19010805,05,Mon,1,5,31,2,08,August,3,Q3,1901
19010806,06,Tue,2,6,31,2,08,August,3,Q3,1901
19010807,07,Wed,3,7,31,3,08,August,3,Q3,1901
19010808,08,Thu,4,8,31,3,08,August,3,Q3,1901
19010809,09,Fri,5,9,31,3,08,August,3,Q3,1901
19010810,10,Sat,6,10,31,4,08,August,3,Q3,1901
19010811,11,Sun,0,11,31,4,08,August,3,Q3,1901
19010812,12,Mon,1,12,32,4,08,August,3,Q3,1901
19010813,13,Tue,2,13,32,5,08,August,3,Q3,1901
19010814,14,Wed,3,14,32,5,08,August,3,Q3,1901
19010815,15,Thu,4,15,32,5,08,August,3,Q3,1901
19010816,16,Fri,5,16,32,6,08,August,3,Q3,1901
19010817,17,Sat,6,17,32,6,08,August,3,Q3,1901
19010818,18,Sun,0,18,32,6,08,August,3,Q3,1901
19010819,19,Mon,1,19,33,7,08,August,3,Q3,1901
19010820,20,Tue,2,20,33,7,08,August,3,Q3,1901
19010821,21,Wed,3,21,33,7,08,August,3,Q3,1901
19010822,22,Thu,4,22,33,8,08,August,3,Q3,1901
19010823,23,Fri,5,23,33,8,08,August,3,Q3,1901
19010824,24,Sat,6,24,33,8,08,August,3,Q3,1901
19010825,25,Sun,0,25,33,9,08,August,3,Q3,1901
19010826,26,Mon,1,26,34,9,08,August,3,Q3,1901
19010827,27,Tue,2,27,34,9,08,August,3,Q3,1901
19010828,28,Wed,3,28,34,10,08,August,3,Q3,1901
19010829,29,Thu,4,29,34,10,08,August,3,Q3,1901
19010830,30,Fri,5,30,34,10,08,August,3,Q3,1901
19010831,31,Sat,6,31,34,11,08,August,3,Q3,1901
19010901,01,Sun,0,1,34,1,09,September,3,Q3,1901
19010902,02,Mon,1,2,35,1,09,September,3,Q3,1901
19010903,03,Tue,2,3,35,1,09,September,3,Q3,1901
19010904,04,Wed,3,4,35,2,09,September,3,Q3,1901
19010905,05,Thu,4,5,35,2,09,September,3,Q3,1901
19010906,06,Fri,5,6,35,2,09,September,3,Q3,1901
19010907,07,Sat,6,7,35,3,09,September,3,Q3,1901
19010908,08,Sun,0,8,35,3,09,September,3,Q3,1901
19010909,09,Mon,1,9,36,3,09,September,3,Q3,1901
19010910,10,Tue,2,10,36,4,09,September,3,Q3,1901
19010911,11,Wed,3,11,36,4,09,September,3,Q3,1901
19010912,12,Thu,4,12,36,4,09,September,3,Q3,1901
19010913,13,Fri,5,13,36,5,09,September,3,Q3,1901
19010914,14,Sat,6,14,36,5,09,September,3,Q3,1901
19010915,15,Sun,0,15,36,5,09,September,3,Q3,1901
19010916,16,Mon,1,16,37,6,09,September,3,Q3,1901
19010917,17,Tue,2,17,37,6,09,September,3,Q3,1901
19010918,18,Wed,3,18,37,6,09,September,3,Q3,1901
19010919,19,Thu,4,19,37,7,09,September,3,Q3,1901
19010920,20,Fri,5,20,37,7,09,September,3,Q3,1901
19010921,21,Sat,6,21,37,7,09,September,3,Q3,1901
19010922,22,Sun,0,22,37,8,09,September,3,Q3,1901
19010923,23,Mon,1,23,38,8,09,September,3,Q3,1901
19010924,24,Tue,2,24,38,8,09,September,3,Q3,1901
19010925,25,Wed,3,25,38,9,09,September,3,Q3,1901
19010926,26,Thu,4,26,38,9,09,September,3,Q3,1901
19010927,27,Fri,5,27,38,9,09,September,3,Q3,1901
19010928,28,Sat,6,28,38,10,09,September,3,Q3,1901
19010929,29,Sun,0,29,38,10,09,September,3,Q3,1901
19010930,30,Mon,1,30,39,10,09,September,3,Q3,1901
19011001,01,Tue,2,1,39,1,10,October,4,Q4,1901
19011002,02,Wed,3,2,39,1,10,October,4,Q4,1901
19011003,03,Thu,4,3,39,1,10,October,4,Q4,1901
19011004,04,Fri,5,4,39,2,10,October,4,Q4,1901
19011005,05,Sat,6,5,39,2,10,October,4,Q4,1901
19011006,06,Sun,0,6,39,2,10,October,4,Q4,1901
19011007,07,Mon,1,7,40,3,10,October,4,Q4,1901
19011008,08,Tue,2,8,40,3,10,October,4,Q4,1901
19011009,09,Wed,3,9,40,3,10,October,4,Q4,1901
19011010,10,Thu,4,10,40,4,10,October,4,Q4,1901
19011011,11,Fri,5,11,40,4,10,October,4,Q4,1901
19011012,12,Sat,6,12,40,4,10,October,4,Q4,1901
19011013,13,Sun,0,13,40,5,10,October,4,Q4,1901
19011014,14,Mon,1,14,41,5,10,October,4,Q4,1901
19011015,15,Tue,2,15,41,5,10,October,4,Q4,1901
19011016,16,Wed,3,16,41,6,10,October,4,Q4,1901
19011017,17,Thu,4,17,41,6,10,October,4,Q4,1901
19011018,18,Fri,5,18,41,6,10,October,4,Q4,1901
19011019,19,Sat,6,19,41,7,10,October,4,Q4,1901
19011020,20,Sun,0,20,41,7,10,October,4,Q4,1901
19011021,21,Mon,1,21,42,7,10,October,4,Q4,1901
19011022,22,Tue,2,22,42,8,10,October,4,Q4,1901
19011023,23,Wed,3,23,42,8,10,October,4,Q4,1901
19011024,24,Thu,4,24,42,8,10,October,4,Q4,1901
19011025,25,Fri,5,25,42,9,10,October,4,Q4,1901
19011026,26,Sat,6,26,42,9,10,October,4,Q4,1901
19011027,27,Sun,0,27,42,9,10,October,4,Q4,1901
19011028,28,Mon,1,28,43,10,10,October,4,Q4,1901
19011029,29,Tue,2,29,43,10,10,October,4,Q4,1901
19011030,30,Wed,3,30,43,10,10,October,4,Q4,1901
19011031,31,Thu,4,31,43,11,10,October,4,Q4,1901
19011101,01,Fri,5,1,43,1,11,November,4,Q4,1901
19011102,02,Sat,6,2,43,1,11,November,4,Q4,1901
19011103,03,Sun,0,3,43,1,11,November,4,Q4,1901
19011104,04,Mon,1,4,44,2,11,November,4,Q4,1901
19011105,05,Tue,2,5,44,2,11,November,4,Q4,1901
19011106,06,Wed,3,6,44,2,11,November,4,Q4,1901
19011107,07,Thu,4,7,44,3,11,November,4,Q4,1901
19011108,08,Fri,5,8,44,3,11,November,4,Q4,1901
19011109,09,Sat,6,9,44,3,11,November,4,Q4,1901
19011110,10,Sun,0,10,44,4,11,November,4,Q4,1901
19011111,11,Mon,1,11,45,4,11,November,4,Q4,1901
19011112,12,Tue,2,12,45,4,11,November,4,Q4,1901
19011113,13,Wed,3,13,45,5,11,November,4,Q4,1901
19011114,14,Thu,4,14,45,5,11,November,4,Q4,1901
19011115,15,Fri,5,15,45,5,11,November,4,Q4,1901
19011116,16,Sat,6,16,45,6,11,November,4,Q4,1901
19011117,17,Sun,0,17,45,6,11,November,4,Q4,1901
19011118,18,Mon,1,18,46,6,11,November,4,Q4,1901
19011119,19,Tue,2,19,46,7,11,November,4,Q4,1901
19011120,20,Wed,3,20,46,7,11,November,4,Q4,1901
19011121,21,Thu,4,21,46,7,11,November,4,Q4,1901
19011122,22,Fri,5,22,46,8,11,November,4,Q4,1901
19011123,23,Sat,6,23,46,8,11,November,4,Q4,1901
19011124,24,Sun,0,24,46,8,11,November,4,Q4,1901
19011125,25,Mon,1,25,47,9,11,November,4,Q4,1901
19011126,26,Tue,2,26,47,9,11,November,4,Q4,1901
19011127,27,Wed,3,27,47,9,11,November,4,Q4,1901
19011128,28,Thu,4,28,47,10,11,November,4,Q4,1901
19011129,29,Fri,5,29,47,10,11,November,4,Q4,1901
19011130,30,Sat,6,30,47,10,11,November,4,Q4,1901
19011201,01,Sun,0,1,47,1,12,December,4,Q4,1901
19011202,02,Mon,1,2,48,1,12,December,4,Q4,1901
19011203,03,Tue,2,3,48,1,12,December,4,Q4,1901
19011204,04,Wed,3,4,48,2,12,December,4,Q4,1901
19011205,05,Thu,4,5,48,2,12,December,4,Q4,1901
19011206,06,Fri,5,6,48,2,12,December,4,Q4,1901
19011207,07,Sat,6,7,48,3,12,December,4,Q4,1901
19011208,08,Sun,0,8,48,3,12,December,4,Q4,1901
19011209,09,Mon,1,9,49,3,12,December,4,Q4,1901
19011210,10,Tue,2,10,49,4,12,December,4,Q4,1901
19011211,11,Wed,3,11,49,4,12,December,4,Q4,1901
19011212,12,Thu,4,12,49,4,12,December,4,Q4,1901
19011213,13,Fri,5,13,49,5,12,December,4,Q4,1901
19011214,14,Sat,6,14,49,5,12,December,4,Q4,1901
19011215,15,Sun,0,15,49,5,12,December,4,Q4,1901
19011216,16,Mon,1,16,50,6,12,December,4,Q4,1901
19011217,17,Tue,2,17,50,6,12,December,4,Q4,1901
19011218,18,Wed,3,18,50,6,12,December,4,Q4,1901
19011219,19,Thu,4,19,50,7,12,December,4,Q4,1901
19011220,20,Fri,5,20,50,7,12,December,4,Q4,1901
19011221,21,Sat,6,21,50,7,12,December,4,Q4,1901
19011222,22,Sun,0,22,50,8,12,December,4,Q4,1901
19011223,23,Mon,1,23,51,8,12,December,4,Q4,1901
19011224,24,Tue,2,24,51,8,12,December,4,Q4,1901
19011225,25,Wed,3,25,51,9,12,December,4,Q4,1901
19011226,26,Thu,4,26,51,9,12,December,4,Q4,1901
19011227,27,Fri,5,27,51,9,12,December,4,Q4,1901
19011228,28,Sat,6,28,51,10,12,December,4,Q4,1901
19011229,29,Sun,0,29,51,10,12,December,4,Q4,1901
19011230,30,Mon,1,30,52,10,12,December,4,Q4,1901
19011231,31,Tue,2,31,52,11,12,December,4,Q4,1901
19020101,01,Wed,3,1,0,1,01,January,1,Q1,1902
19020102,02,Thu,4,2,0,1,01,January,1,Q1,1902
19020103,03,Fri,5,3,0,1,01,January,1,Q1,1902
19020104,04,Sat,6,4,0,2,01,January,1,Q1,1902
19020105,05,Sun,0,5,0,2,01,January,1,Q1,1902
19020106,06,Mon,1,6,1,2,01,January,1,Q1,1902
19020107,07,Tue,2,7,1,3,01,January,1,Q1,1902
19020108,08,Wed,3,8,1,3,01,January,1,Q1,1902
19020109,09,Thu,4,9,1,3,01,January,1,Q1,1902
19020110,10,Fri,5,10,1,4,01,January,1,Q1,1902
19020111,11,Sat,6,11,1,4,01,January,1,Q1,1902
19020112,12,Sun,0,12,1,4,01,January,1,Q1,1902
19020113,13,Mon,1,13,2,5,01,January,1,Q1,1902
19020114,14,Tue,2,14,2,5,01,January,1,Q1,1902
19020115,15,Wed,3,15,2,5,01,January,1,Q1,1902
19020116,16,Thu,4,16,2,6,01,January,1,Q1,1902
19020117,17,Fri,5,17,2,6,01,January,1,Q1,1902
19020118,18,Sat,6,18,2,6,01,January,1,Q1,1902
19020119,19,Sun,0,19,2,7,01,January,1,Q1,1902
19020120,20,Mon,1,20,3,7,01,January,1,Q1,1902
19020121,21,Tue,2,21,3,7,01,January,1,Q1,1902
19020122,22,Wed,3,22,3,8,01,January,1,Q1,1902
19020123,23,Thu,4,23,3,8,01,January,1,Q1,1902
19020124,24,Fri,5,24,3,8,01,January,1,Q1,1902
19020125,25,Sat,6,25,3,9,01,January,1,Q1,1902
19020126,26,Sun,0,26,3,9,01,January,1,Q1,1902
19020127,27,Mon,1,27,4,9,01,January,1,Q1,1902
19020128,28,Tue,2,28,4,10,01,January,1,Q1,1902
19020129,29,Wed,3,29,4,10,01,January,1,Q1,1902
19020130,30,Thu,4,30,4,10,01,January,1,Q1,1902
19020131,31,Fri,5,31,4,11,01,January,1,Q1,1902
19020201,01,Sat,6,1,4,1,02,February,1,Q1,1902
19020202,02,Sun,0,2,4,1,02,February,1,Q1,1902
19020203,03,Mon,1,3,5,1,02,February,1,Q1,1902
19020204,04,Tue,2,4,5,2,02,February,1,Q1,1902
19020205,05,Wed,3,5,5,2,02,February,1,Q1,1902
19020206,06,Thu,4,6,5,2,02,February,1,Q1,1902
19020207,07,Fri,5,7,5,3,02,February,1,Q1,1902
19020208,08,Sat,6,8,5,3,02,February,1,Q1,1902
19020209,09,Sun,0,9,5,3,02,February,1,Q1,1902
19020210,10,Mon,1,10,6,4,02,February,1,Q1,1902
19020211,11,Tue,2,11,6,4,02,February,1,Q1,1902
19020212,12,Wed,3,12,6,4,02,February,1,Q1,1902
19020213,13,Thu,4,13,6,5,02,February,1,Q1,1902
19020214,14,Fri,5,14,6,5,02,February,1,Q1,1902
19020215,15,Sat,6,15,6,5,02,February,1,Q1,1902
19020216,16,Sun,0,16,6,6,02,February,1,Q1,1902
19020217,17,Mon,1,17,7,6,02,February,1,Q1,1902
19020218,18,Tue,2,18,7,6,02,February,1,Q1,1902
19020219,19,Wed,3,19,7,7,02,February,1,Q1,1902
19020220,20,Thu,4,20,7,7,02,February,1,Q1,1902
19020221,21,Fri,5,21,7,7,02,February,1,Q1,1902
19020222,22,Sat,6,22,7,8,02,February,1,Q1,1902
19020223,23,Sun,0,23,7,8,02,February,1,Q1,1902
19020224,24,Mon,1,24,8,8,02,February,1,Q1,1902
19020225,25,Tue,2,25,8,9,02,February,1,Q1,1902
19020226,26,Wed,3,26,8,9,02,February,1,Q1,1902
19020227,27,Thu,4,27,8,9,02,February,1,Q1,1902
19020228,28,Fri,5,28,8,10,02,February,1,Q1,1902
19020301,01,Sat,6,1,8,1,03,March,1,Q1,1902
19020302,02,Sun,0,2,8,1,03,March,1,Q1,1902
19020303,03,Mon,1,3,9,1,03,March,1,Q1,1902
19020304,04,Tue,2,4,9,2,03,March,1,Q1,1902
19020305,05,Wed,3,5,9,2,03,March,1,Q1,1902
19020306,06,Thu,4,6,9,2,03,March,1,Q1,1902
19020307,07,Fri,5,7,9,3,03,March,1,Q1,1902
19020308,08,Sat,6,8,9,3,03,March,1,Q1,1902
19020309,09,Sun,0,9,9,3,03,March,1,Q1,1902
19020310,10,Mon,1,10,10,4,03,March,1,Q1,1902
19020311,11,Tue,2,11,10,4,03,March,1,Q1,1902
19020312,12,Wed,3,12,10,4,03,March,1,Q1,1902
19020313,13,Thu,4,13,10,5,03,March,1,Q1,1902
19020314,14,Fri,5,14,10,5,03,March,1,Q1,1902
19020315,15,Sat,6,15,10,5,03,March,1,Q1,1902
19020316,16,Sun,0,16,10,6,03,March,1,Q1,1902
19020317,17,Mon,1,17,11,6,03,March,1,Q1,1902
19020318,18,Tue,2,18,11,6,03,March,1,Q1,1902
19020319,19,Wed,3,19,11,7,03,March,1,Q1,1902
19020320,20,Thu,4,20,11,7,03,March,1,Q1,1902
19020321,21,Fri,5,21,11,7,03,March,1,Q1,1902
19020322,22,Sat,6,22,11,8,03,March,1,Q1,1902
19020323,23,Sun,0,23,11,8,03,March,1,Q1,1902
19020324,24,Mon,1,24,12,8,03,March,1,Q1,1902
19020325,25,Tue,2,25,12,9,03,March,1,Q1,1902
19020326,26,Wed,3,26,12,9,03,March,1,Q1,1902
19020327,27,Thu,4,27,12,9,03,March,1,Q1,1902
19020328,28,Fri,5,28,12,10,03,March,1,Q1,1902
19020329,29,Sat,6,29,12,10,03,March,1,Q1,1902
19020330,30,Sun,0,30,12,10,03,March,1,Q1,1902
19020331,31,Mon,1,31,13,11,03,March,1,Q1,1902
19020401,01,Tue,2,1,13,1,04,April,2,Q2,1902
19020402,02,Wed,3,2,13,1,04,April,2,Q2,1902
19020403,03,Thu,4,3,13,1,04,April,2,Q2,1902
19020404,04,Fri,5,4,13,2,04,April,2,Q2,1902
19020405,05,Sat,6,5,13,2,04,April,2,Q2,1902
19020406,06,Sun,0,6,13,2,04,April,2,Q2,1902
19020407,07,Mon,1,7,14,3,04,April,2,Q2,1902
19020408,08,Tue,2,8,14,3,04,April,2,Q2,1902
19020409,09,Wed,3,9,14,3,04,April,2,Q2,1902
19020410,10,Thu,4,10,14,4,04,April,2,Q2,1902
19020411,11,Fri,5,11,14,4,04,April,2,Q2,1902
19020412,12,Sat,6,12,14,4,04,April,2,Q2,1902
19020413,13,Sun,0,13,14,5,04,April,2,Q2,1902
19020414,14,Mon,1,14,15,5,04,April,2,Q2,1902
19020415,15,Tue,2,15,15,5,04,April,2,Q2,1902
19020416,16,Wed,3,16,15,6,04,April,2,Q2,1902
19020417,17,Thu,4,17,15,6,04,April,2,Q2,1902
19020418,18,Fri,5,18,15,6,04,April,2,Q2,1902
19020419,19,Sat,6,19,15,7,04,April,2,Q2,1902
19020420,20,Sun,0,20,15,7,04,April,2,Q2,1902
19020421,21,Mon,1,21,16,7,04,April,2,Q2,1902
19020422,22,Tue,2,22,16,8,04,April,2,Q2,1902
19020423,23,Wed,3,23,16,8,04,April,2,Q2,1902
19020424,24,Thu,4,24,16,8,04,April,2,Q2,1902
19020425,25,Fri,5,25,16,9,04,April,2,Q2,1902
19020426,26,Sat,6,26,16,9,04,April,2,Q2,1902
19020427,27,Sun,0,27,16,9,04,April,2,Q2,1902
19020428,28,Mon,1,28,17,10,04,April,2,Q2,1902
19020429,29,Tue,2,29,17,10,04,April,2,Q2,1902
19020430,30,Wed,3,30,17,10,04,April,2,Q2,1902
19020501,01,Thu,4,1,17,1,05,May,2,Q2,1902
19020502,02,Fri,5,2,17,1,05,May,2,Q2,1902
19020503,03,Sat,6,3,17,1,05,May,2,Q2,1902
19020504,04,Sun,0,4,17,2,05,May,2,Q2,1902
19020505,05,Mon,1,5,18,2,05,May,2,Q2,1902
19020506,06,Tue,2,6,18,2,05,May,2,Q2,1902
19020507,07,Wed,3,7,18,3,05,May,2,Q2,1902
19020508,08,Thu,4,8,18,3,05,May,2,Q2,1902
19020509,09,Fri,5,9,18,3,05,May,2,Q2,1902
19020510,10,Sat,6,10,18,4,05,May,2,Q2,1902
19020511,11,Sun,0,11,18,4,05,May,2,Q2,1902
19020512,12,Mon,1,12,19,4,05,May,2,Q2,1902
19020513,13,Tue,2,13,19,5,05,May,2,Q2,1902
19020514,14,Wed,3,14,19,5,05,May,2,Q2,1902
19020515,15,Thu,4,15,19,5,05,May,2,Q2,1902
19020516,16,Fri,5,16,19,6,05,May,2,Q2,1902
19020517,17,Sat,6,17,19,6,05,May,2,Q2,1902
19020518,18,Sun,0,18,19,6,05,May,2,Q2,1902
19020519,19,Mon,1,19,20,7,05,May,2,Q2,1902
19020520,20,Tue,2,20,20,7,05,May,2,Q2,1902
19020521,21,Wed,3,21,20,7,05,May,2,Q2,1902
19020522,22,Thu,4,22,20,8,05,May,2,Q2,1902
19020523,23,Fri,5,23,20,8,05,May,2,Q2,1902
19020524,24,Sat,6,24,20,8,05,May,2,Q2,1902
19020525,25,Sun,0,25,20,9,05,May,2,Q2,1902
19020526,26,Mon,1,26,21,9,05,May,2,Q2,1902
19020527,27,Tue,2,27,21,9,05,May,2,Q2,1902
19020528,28,Wed,3,28,21,10,05,May,2,Q2,1902
19020529,29,Thu,4,29,21,10,05,May,2,Q2,1902
19020530,30,Fri,5,30,21,10,05,May,2,Q2,1902
19020531,31,Sat,6,31,21,11,05,May,2,Q2,1902
19020601,01,Sun,0,1,21,1,06,June,2,Q2,1902
19020602,02,Mon,1,2,22,1,06,June,2,Q2,1902
19020603,03,Tue,2,3,22,1,06,June,2,Q2,1902
19020604,04,Wed,3,4,22,2,06,June,2,Q2,1902
19020605,05,Thu,4,5,22,2,06,June,2,Q2,1902
19020606,06,Fri,5,6,22,2,06,June,2,Q2,1902
19020607,07,Sat,6,7,22,3,06,June,2,Q2,1902
19020608,08,Sun,0,8,22,3,06,June,2,Q2,1902
19020609,09,Mon,1,9,23,3,06,June,2,Q2,1902
